,,2/1/2026,2/8/2026,2/1/2026,2/8/2026,2/8/2026,2/8/2026,2/8/2026,2/1/2026,2/8/2026,2/8/2026
Basin,Elevation Band,%2/1 Avg.,%2/8 Avg.,SWE (in),SWE (in),%SCA,Vol (AF),Area (mi2),Pillows,Pillows,SNODAS (in.)*
1. Alvord Lake,"6,000-7,000'",4,1,0.2,0.1,0.8,852,240.2,NA,NA,0
1. Alvord Lake,"7,000-8,000'",42,28,3.5,2.5,18.4,"9,277",69.9,NA,NA,0
1. Alvord Lake,"8,000-9,000'",77,68,9.2,8.9,70.9,"5,430",11.5,NA,NA,0.5
1. Alvord Lake,"9,000-10,000'",90,80,11.5,11.5,83.8,709,1.2,NA,NA,1
2. Bitterroot,"5,000-6,000'",39,27,1.4,1.2,17.9,"42,454",657.5,6.4 ( 2 ),6.3 ( 2 ),2.5
2. Bitterroot,"6,000-7,000'",95,82,4.4,4.8,51,"181,933",718,12.6 ( 2 ),13.0 ( 2 ),7.1
2. Bitterroot,"7,000-8,000'",143,124,9.5,10.3,79.4,"266,667",483.4,NA,NA,11.4
2. Bitterroot,"8,000-9,000'",158,137,14.1,15.1,88.5,"75,378",93.8,NA,NA,14.7
2. Bitterroot,"9,000-10,000'",148,124,15.9,16.3,88.4,"2,011",2.3,NA,NA,16.5
3. Carson,"5,000-6,000'",17,3,0.1,0,0.6,848,619.1,NA,NA,0.1
3. Carson,"6,000-7,000'",56,26,1.3,0.8,16.2,"14,459",354.2,2.5 ( 1 ),1.0 ( 1 ),1.3
3. Carson,"7,000-8,000'",63,48,4.5,4,61.6,"46,769",220.1,7.4 ( 1 ),7.2 ( 1 ),5.8
3. Carson,"8,000-9,000'",68,65,8.6,9.2,83.4,"76,167",155.7,11.5 ( 5 ),11.5 ( 5 ),9.6
3. Carson,"9,000-10,000'",70,75,11.4,12.9,81.1,"32,102",46.8,NA,NA,12
3. Carson,">10,000'",75,88,13.6,16.1,76.8,"10,195",11.9,NA,NA,12.1
4. Clearwater Basin,"3,000-4,000'",23,17,0.5,0.4,12.3,"48,533","2,282.20",NA,1.9 ( 1 ),1.4
4. Clearwater Basin,"4,000-5,000'",64,48,1.6,1.5,21.6,"152,980","1,966.60",5.5 ( 1 ),5.4 ( 1 ),5.1
4. Clearwater Basin,"5,000-6,000'",146,119,4.7,4.9,48.8,"473,217","1,812.30",14.9 ( 5 ),15.3 ( 5 ),10
4. Clearwater Basin,"6,000-7,000'",190,159,9.8,10.3,78.3,"623,502","1,138.30",10.7 ( 2 ),11.2 ( 2 ),12.8
4. Clearwater Basin,"7,000-8,000'",175,149,13,13.5,88.7,"190,402",264.1,NA,NA,14.1
4. Clearwater Basin,"8,000-9,000'",155,136,14.4,15.1,91.6,"9,432",11.7,NA,NA,14.3
5. Clover Valley and Franklin,"5,000-6,000'",0,0,0,0,5,0,793.5,NA,NA,0
5. Clover Valley and Franklin,"6,000-7,000'",1,0,0.1,0,0.6,"1,268","2,365.00",NA,NA,0
5. Clover Valley and Franklin,"7,000-8,000'",13,8,0.6,0.3,8.7,"12,458",760.6,4.7 ( 1 ),4.2 ( 1 ),0.2
5. Clover Valley and Franklin,"8,000-9,000'",42,31,2.7,2,35.6,"16,904",155.8,3.4 ( 1 ),2.9 ( 1 ),1
5. Clover Valley and Franklin,"9,000-10,000'",66,57,6.1,5.8,69,"10,604",34.1,NA,NA,2.6
5. Clover Valley and Franklin,"10,000-11,000'",75,66,7.6,7.6,79.7,"2,417",6,NA,NA,3.9
6. Donner und Blitzen,"6,000-7,000'",14,2,1.1,0.2,2.1,"1,327",138.9,1.0 ( 1 ),1.0 ( 1 ),0
6. Donner und Blitzen,"7,000-8,000'",55,44,5.9,5.1,39.2,"16,337",59.8,5.4 ( 1 ),5.3 ( 1 ),0.2
6. Donner und Blitzen,"8,000-9,000'",80,70,9.8,9.5,69,"9,690",19.1,NA,NA,0.8
6. Donner und Blitzen,"9,000-10,000'",90,81,11.4,11.6,73,"1,252",2,NA,NA,0.4
7. Dry Lake Valley,"7,000-8,000'",3,1,0.1,0,0.7,242,230.4,NA,NA,0
7. Dry Lake Valley,"8,000-9,000'",25,15,1.3,0.7,17.9,"2,137",53.9,NA,NA,0
7. Dry Lake Valley,"9,000-10,000'",48,38,3,2.6,47.3,"1,408",10.2,NA,NA,0.4
7. Dry Lake Valley,"10,000-11,000'",66,60,5.1,5.4,93.2,529,1.8,NA,NA,1.5
8. Eastern Nevada,"7,000-8,000'",7,2,0.3,0.1,1.9,"9,686","2,847.80",0.3 ( 1 ),0.1 ( 1 ),0.1
8. Eastern Nevada,"8,000-9,000'",25,14,1.3,0.7,16.8,"38,693","1,111.30",1.8 ( 3 ),1.3 ( 3 ),0.7
8. Eastern Nevada,"9,000-10,000'",46,34,2.7,2.1,44.4,"34,386",309.5,5.5 ( 2 ),5.0 ( 2 ),2
8. Eastern Nevada,"10,000-11,000'",63,53,4.3,4.2,71.7,"19,837",87.8,5.9 ( 2 ),5.9 ( 2 ),3.9
8. Eastern Nevada,">11,000'",69,59,5.3,5.3,68.7,"5,343",18.8,NA,NA,4
9. Flathead,"3,000-4,000'",33,16,0.5,0.3,7.1,"36,210","2,118.20",3.6 ( 1 ),3.5 ( 1 ),0.6
9. Flathead,"4,000-5,000'",69,37,1.3,1,12.7,"97,328","1,920.60",3.9 ( 3 ),3.9 ( 3 ),2.6
9. Flathead,"5,000-6,000'",200,153,4.2,4.4,43.3,"397,884","1,682.00",9.3 ( 3 ),9.4 ( 3 ),9.2
9. Flathead,"6,000-7,000'",289,232,9.3,10.1,77.8,"752,432","1,392.90",21.9 ( 6 ),22.2 ( 6 ),17.1
9. Flathead,"7,000-8,000'",268,225,13.1,14.1,90.8,"370,159",491.4,NA,NA,21.1
9. Flathead,"8,000-9,000'",272,230,15.9,17.3,91.3,"34,799",37.7,NA,NA,21.6
9. Flathead,"9,000-10,000'",>300†,>300†,18.6,19.5,82.3,"1,707",1.6,NA,NA,16.8
10. Grande Ronde-Burnt-Powder_Imnaha,"4,000-5,000'",15,8,0.8,0.5,10.6,"78,568","3,104.90",1.0 ( 1 ),0.0 ( 1 ),0.5
10. Grande Ronde-Burnt-Powder_Imnaha,"5,000-6,000'",30,23,2,1.8,24.4,"131,290","1,382.50",5.1 ( 7 ),5.1 ( 7 ),2.2
10. Grande Ronde-Burnt-Powder_Imnaha,"6,000-7,000'",70,61,5.9,6,57.6,"153,078",477.3,3.1 ( 1 ),2.6 ( 1 ),5
10. Grande Ronde-Burnt-Powder_Imnaha,"7,000-8,000'",98,88,13.2,13.5,86.1,"195,035",271.5,7.4 ( 2 ),7.3 ( 2 ),7.5
10. Grande Ronde-Burnt-Powder_Imnaha,"8,000-9,000'",107,97,17.3,17.5,88.9,"72,442",77.8,NA,NA,8.4
10. Grande Ronde-Burnt-Powder_Imnaha,"9,000-10,000'",96,84,12.6,12.6,75.3,"1,297",1.9,NA,NA,3.3
11. Guano,"5,000-6,000'",0,0,0,0,0,0,"1,512.90",0.0 ( 1 ),0.0 ( 1 ),0
11. Guano,"6,000-7,000'",0,0,0,0,0,17,525.7,NA,NA,0
11. Guano,"7,000-8,000'",32,15,2.6,1.3,9.7,"1,715",24.3,NA,NA,0
12. Harney-Malheur Lakes,"5,000-6,000'",6,3,0.2,0.1,2.3,"1,870",254.2,NA,NA,0
12. Harney-Malheur Lakes,"6,000-7,000'",5,4,0.3,0.3,3.9,379,26.4,NA,NA,0
13. John Day,"5,000-6,000'",5,4,0.3,0.2,3.8,"14,135","1,202.60",1.7 ( 3 ),1.7 ( 3 ),0.4
13. John Day,"6,000-7,000'",39,32,2.9,2.8,33,"37,380",247.5,NA,NA,1.4
13. John Day,"7,000-8,000'",85,73,9.1,9.1,75.6,"25,817",53,NA,NA,3.2
13. John Day,"8,000-9,000'",99,84,10.3,10.5,60.6,920,1.6,NA,NA,4.7
14. Kootenai,"4,000-5,000'",102,61,1.5,1.3,15.4,"60,852",880.8,4.5 ( 2 ),4.6 ( 2 ),3.8
14. Kootenai,"5,000-6,000'",174,124,4.9,4.8,39,"156,601",611.9,10.8 ( 2 ),10.8 ( 2 ),10.4
14. Kootenai,"6,000-7,000'",244,199,10.5,11.2,71.5,"102,879",172.1,24.5 ( 1 ),25.6 ( 1 ),21.7
14. Kootenai,">7,000'",249,205,15.2,16.3,91.4,"6,142",7,NA,NA,28.2
15. Lake County-Goose Lake,"5,000-6,000'",4,3,0.2,0.1,2.9,"13,614","2,708.10",0.2 ( 1 ),0.0 ( 1 ),0
15. Lake County-Goose Lake,"6,000-7,000'",26,21,2,1.6,31.5,"68,275",801.6,NA,NA,0.2
15. Lake County-Goose Lake,"7,000-8,000'",52,44,5.1,4.8,61.2,"28,471",111.4,7.0 ( 1 ),7.1 ( 1 ),2
15. Lake County-Goose Lake,"8,000-9,000'",63,54,8,7.6,74.7,"1,011",2.5,NA,NA,3.8
16. Little Humboldt,"6,000-7,000'",4,1,0.3,0.1,1,"1,031",326.8,1.6 ( 2 ),1.2 ( 2 ),0
16. Little Humboldt,"7,000-8,000'",31,22,2.5,1.8,22.2,"8,335",84.7,NA,NA,0.3
16. Little Humboldt,"8,000-9,000'",53,48,5.5,5.4,58,"2,552",8.8,3.2 ( 1 ),3.2 ( 1 ),1.1
16. Little Humboldt,"9,000-10,000'",85,77,9,9.2,60,236,0.5,NA,NA,2
17. Lower Clark Fork,"5,000-6,000'",162,118,4.4,4.5,41.3,"261,493","1,098.30",20.2 ( 1 ),21.8 ( 1 ),8.2
17. Lower Clark Fork,"6,000-7,000'",225,177,9,9.7,76.4,"180,926",348.7,25.7 ( 1 ),26.3 ( 1 ),14.5
17. Lower Clark Fork,"7,000-8,000'",269,215,13.2,14,94,"20,274",27.1,23.6 ( 1 ),24.3 ( 1 ),23
17. Lower Clark Fork,"8,000-9,000'",273,233,13.2,14.3,73.5,442,0.6,NA,NA,26.1
18. Lower Humboldt,"6,000-7,000'",1,0,0.1,0,0,12,207.6,0.0 ( 1 ),0.0 ( 1 ),0
18. Lower Humboldt,"7,000-8,000'",9,3,0.5,0.2,1.7,399,48.6,NA,NA,0
18. Lower Humboldt,"8,000-9,000'",33,17,2.5,1.4,16,"1,207",15.9,NA,NA,0.1
18. Lower Humboldt,"9,000-10,000'",71,64,6.8,6.8,34.6,174,0.5,NA,NA,0.1
19. Lower Pend Oreille,"5,000-6,000'",104,93,5.2,5.5,47.3,"31,889",109.3,9.6 ( 1 ),10.0 ( 1 ),12.4
19. Lower Pend Oreille,">6,000'",131,121,10.5,11.3,83,"14,603",24.1,NA,NA,17.3
20. Lower Snake-Asotin,"3,000-4,000'",6,1,0.1,0,0.5,150,192.5,0.1 ( 1 ),0.0 ( 1 ),0
20. Lower Snake-Asotin,"4,000-5,000'",34,22,1.6,1.1,23.7,"5,851",102.1,NA,NA,0.7
20. Lower Snake-Asotin,"5,000-6,000'",58,47,4.4,4,74.2,"8,065",37.5,3.2 ( 1 ),NA,4.2
20. Lower Snake-Asotin,"6,000-7,000'",65,58,6.7,7.3,100,639,1.6,NA,NA,10.8
21. Lower Snake-Tucannon,"4,000-5,000'",29,25,1.4,1.3,29.1,"4,427",64.2,NA,NA,1.6
21. Lower Snake-Tucannon,"5,000-6,000'",66,61,4.5,4.8,80.4,"10,712",41.8,NA,NA,5.6
21. Lower Snake-Tucannon,"6,000-7,000'",105,91,8.2,8.9,99.6,"1,096",2.3,NA,NA,12
22. Lower Yakima,"3,000-4,000'",4,3,0.2,0.1,3.8,"1,884",311.2,NA,NA,0.7
22. Lower Yakima,"4,000-5,000'",26,23,1.9,1.8,32.4,"12,467",127.1,4.2 ( 1 ),4.5 ( 1 ),1.8
22. Lower Yakima,"5,000-6,000'",48,41,4.4,4.2,60.3,"8,407",37.4,10.6 ( 1 ),10.8 ( 1 ),6.5
22. Lower Yakima,"6,000-7,000'",69,60,8,7.6,85.7,"3,776",9.4,NA,NA,10.2
23. Malheur,"5,000-6,000'",18,12,1.1,0.8,14.9,"36,397",857.7,3.0 ( 3 ),2.6 ( 3 ),0.8
23. Malheur,"6,000-7,000'",44,36,3.8,3.7,45.3,"20,399",104.2,NA,NA,3.2
23. Malheur,"7,000-8,000'",80,71,9.4,9.6,83.6,"13,998",27.3,NA,NA,4
24. Middle Humboldt,"6,000-7,000'",4,0,0.2,0,0.3,300,473.7,NA,NA,0
24. Middle Humboldt,"7,000-8,000'",27,11,1.6,0.6,6.2,"4,388",145.7,NA,NA,0.1
24. Middle Humboldt,"8,000-9,000'",48,36,3.6,2.8,30.7,"1,912",13,NA,NA,0.6
24. Middle Humboldt,"9,000-10,000'",54,40,3.9,3.2,32,97,0.6,NA,NA,1
25. Northern Big Smoky Valley,"7,000-8,000'",11,2,0.5,0.1,2.2,902,318.1,NA,NA,0.2
25. Northern Big Smoky Valley,"8,000-9,000'",23,14,1.3,0.6,18.9,"5,026",154.3,NA,NA,0.9
25. Northern Big Smoky Valley,"9,000-10,000'",45,36,3.1,2.4,55.7,"9,310",72.5,NA,NA,2.3
25. Northern Big Smoky Valley,"10,000-11,000'",58,49,4.5,4,70,"5,326",24.7,NA,NA,2.8
25. Northern Big Smoky Valley,"11,000-12,000'",59,52,4.4,4.1,74.4,703,3.2,NA,NA,2
26. Northern Great Basin,"6,000-7,000'",3,1,0.1,0,0.6,"3,196","1,927.20",0.1 ( 1 ),0.0 ( 1 ),0
26. Northern Great Basin,"7,000-8,000'",26,17,1.8,1.2,15.5,"16,073",255.9,2.3 ( 1 ),2.3 ( 1 ),0.1
26. Northern Great Basin,"8,000-9,000'",58,50,5.4,5.1,55.5,"11,218",41.4,NA,NA,0.5
26. Northern Great Basin,"9,000-10,000'",58,37,5.8,4.3,54.5,88,0.4,NA,NA,2.1
27. Panhandle Basins,"3,000-4,000'",103,77,1.3,1.3,23.1,"48,932",706,2.2 ( 1 ),1.5 ( 1 ),2.9
27. Panhandle Basins,"4,000-5,000'",131,105,3.1,3.2,35.5,"86,539",508.9,18.3 ( 1 ),20.2 ( 1 ),8.3
27. Panhandle Basins,"5,000-6,000'",147,127,7.2,7.8,61.2,"143,045",345.4,NA,NA,15.4
27. Panhandle Basins,"6,000-7,000'",173,155,13,14,85.1,"61,353",82.3,19.9 ( 1 ),21.4 ( 1 ),21.9
27. Panhandle Basins,"7,000-8,000'",163,151,11.1,12.5,89.3,"1,354",2,NA,NA,20.5
28. Reese,"7,000-8,000'",9,3,0.5,0.1,2.4,"1,601",285.6,2.4 ( 1 ),2.3 ( 1 ),0
28. Reese,"8,000-9,000'",25,15,1.6,0.8,20.8,"6,558",152,3.1 ( 1 ),3.0 ( 1 ),0.4
28. Reese,"9,000-10,000'",42,34,3.2,2.4,54.1,"5,938",47,NA,NA,2.2
28. Reese,">10,000'",58,50,4.7,4.2,75.8,"2,756",12.3,NA,NA,3.1
29. Rock,"5,000-6,000'",0,0,0,0,0,0,592.8,NA,NA,0
29. Rock,"6,000-7,000'",4,1,0.3,0,0.7,539,210.5,NA,NA,0
29. Rock,"7,000-8,000'",32,18,2.5,1.4,18.8,"2,174",29.5,4.9 ( 1 ),5.2 ( 1 ),0.7
29. Rock,"8,000-9,000'",70,62,7.1,7,72.2,"1,007",2.7,NA,NA,4.3
30. Salmon Basin,"5,000-6,000'",41,37,1.8,1.8,31.2,"195,333","2,056.60",5.5 ( 1 ),5.4 ( 1 ),2.6
30. Salmon Basin,"6,000-7,000'",79,70,4.6,4.9,62.8,"924,212","3,572.20",10.7 ( 2 ),10.6 ( 2 ),6.4
30. Salmon Basin,"7,000-8,000'",99,89,7.3,7.9,80.7,"1,609,216","3,809.10",10.6 ( 2 ),10.7 ( 2 ),9.1
30. Salmon Basin,"8,000-9,000'",107,96,9.2,9.8,85.9,"1,015,573","1,935.60",11.8 ( 5 ),11.8 ( 5 ),9.7
30. Salmon Basin,"9,000-10,000'",115,105,11.2,11.9,83.1,"317,840",502.6,11.4 ( 1 ),11.4 ( 1 ),10.9
30. Salmon Basin,"10,000-11,000'",117,107,11.7,12.5,72.7,"47,706",71.3,NA,NA,8.5
30. Salmon Basin,"11,000-12,000'",128,106,13.5,13,70.1,"2,135",3.1,NA,NA,3.2
31. Silver,"5,000-6,000'",2,1,0.1,0,0.7,"1,072",440.7,NA,NA,0
31. Silver,"6,000-7,000'",10,9,0.8,0.8,12.1,149,3.6,NA,NA,0.1
32. Silvies,"4,000-5,000'",2,0,0.1,0,0.3,353,714.7,NA,NA,0
32. Silvies,"5,000-6,000'",11,7,0.6,0.4,8.5,"13,519",569.1,0.5 ( 1 ),0.0 ( 1 ),0.1
32. Silvies,"6,000-7,000'",25,21,1.8,1.8,25,"3,020",31.9,2.5 ( 1 ),2.5 ( 1 ),1.3
32. Silvies,"7,000-8,000'",100,85,12.1,12.3,76.7,"1,137",1.7,NA,NA,4.3
33. Southern Snake Basins,"5,000-6,000'",1,0,0,0,0.1,855,"8,155.90",0.0 ( 1 ),0.2 ( 1 ),0
33. Southern Snake Basins,"6,000-7,000'",17,5,1.1,0.3,4.2,"46,484","3,288.10",0.5 ( 5 ),0.5 ( 4 ),0.1
33. Southern Snake Basins,"7,000-8,000'",45,31,3.6,2.6,30.6,"125,402",905.4,2.5 ( 4 ),1.7 ( 3 ),0.8
33. Southern Snake Basins,"8,000-9,000'",63,55,5.9,5.9,65.2,"53,106",168.8,7.1 ( 3 ),7.2 ( 3 ),4.3
33. Southern Snake Basins,"9,000-10,000'",81,72,8.7,8.8,79.6,"15,524",33.1,NA,NA,7.2
33. Southern Snake Basins,"10,000-11,000'",96,86,10.4,10.6,70.5,706,1.3,NA,NA,10.7
34. Spokane,"3,000-4,000'",59,39,1,0.8,16.6,"69,361","1,667.20",2.1 ( 1 ),1.8 ( 1 ),1.2
34. Spokane,"4,000-5,000'",128,96,2.8,2.8,34.9,"148,295","1,010.00",5.2 ( 4 ),4.8 ( 5 ),4.3
34. Spokane,"5,000-6,000'",200,156,6.2,6.4,58.3,"141,926",418,8.9 ( 2 ),9.3 ( 2 ),9.6
34. Spokane,"6,000-7,000'",260,206,10.7,11.2,80.5,"28,415",47.4,NA,NA,15.7
34. Spokane,"7,000-8,000'",253,222,13.3,13.7,100,141,0.2,NA,NA,21.1
35. St. Mary,"4,000-5,000'",25,10,1,0.5,6.8,"4,445",184.7,2.9 ( 1 ),1.6 ( 1 ),0.4
35. St. Mary,"5,000-6,000'",72,56,3.3,2.9,34.5,"32,564",210.7,NA,NA,4.3
35. St. Mary,"6,000-7,000'",140,130,6.5,7.6,56.5,"62,272",154.2,NA,NA,13
35. St. Mary,"7,000-8,000'",172,157,10.2,11.2,72.2,"58,542",98.3,NA,NA,11.1
35. St. Mary,">8,000'",199,187,11.6,12.8,75.3,"13,793",20.3,NA,NA,9.2
36. Truckee,"5,000-6,000'",41,22,0.5,0.4,7,"12,945",688.2,NA,NA,0.9
36. Truckee,"6,000-7,000'",56,37,3.3,2.7,36.4,"69,102",484.5,7.7 ( 5 ),7.2 ( 5 ),3.4
36. Truckee,"7,000-8,000'",56,47,6.2,6,60.6,"62,939",195.9,9.1 ( 1 ),9.2 ( 1 ),6.6
36. Truckee,"8,000-9,000'",64,62,9.6,10.2,78.4,"32,523",59.9,14.7 ( 3 ),14.4 ( 3 ),12.2
36. Truckee,"9,000-10,000'",72,76,12.1,13.5,85.5,"10,188",14.2,NA,NA,17
36. Truckee,"10,000-11,000'",78,85,12.7,14.8,81.7,684,0.9,NA,NA,18.1
37. Umatilla-Walla Walla-Willow,"3,000-4,000'",3,1,0.1,0,0.6,478,892.5,0.2 ( 1 ),0.0 ( 1 ),0
37. Umatilla-Walla Walla-Willow,"4,000-5,000'",14,7,0.7,0.4,7.3,"9,928",472.7,3.1 ( 2 ),2.7 ( 2 ),0.4
37. Umatilla-Walla Walla-Willow,"5,000-6,000'",38,31,2.8,2.7,37.5,"9,959",69.1,6.4 ( 3 ),6.2 ( 3 ),2.9
38. Upper Humboldt,"5,000-6,000'",1,0,0.1,0,0.1,6,"2,395.90",NA,NA,0
38. Upper Humboldt,"6,000-7,000'",9,3,0.5,0.1,3.5,"11,246","1,944.70",2.5 ( 1 ),1.3 ( 1 ),0
38. Upper Humboldt,"7,000-8,000'",35,24,2.5,1.6,29.9,"37,963",436.8,1.9 ( 2 ),1.9 ( 2 ),0.9
38. Upper Humboldt,"8,000-9,000'",50,44,4.5,4.1,64.4,"33,190",150.5,4.1 ( 5 ),3.8 ( 5 ),2.7
38. Upper Humboldt,"9,000-10,000'",65,59,6.6,6.6,76,"30,634",87.2,NA,NA,3.6
38. Upper Humboldt,">10,000'",79,70,8,8.1,79.4,"8,970",20.8,NA,NA,4.6
39. Walker,"6,000-7,000'",3,2,0.1,0,11.4,681,677,NA,NA,0.5
39. Walker,"7,000-8,000'",17,11,0.6,0.3,42.6,"9,830",618.8,7.0 ( 1 ),6.9 ( 1 ),1.4
39. Walker,"8,000-9,000'",37,31,2.4,1.8,70.4,"35,465",373.7,9.0 ( 2 ),8.5 ( 2 ),3.2
39. Walker,"9,000-10,000'",62,65,7.3,7.8,79.4,"77,394",186.6,13.6 ( 4 ),13.6 ( 4 ),9.5
39. Walker,"10,000-11,000'",68,76,9.9,11.1,77.2,"44,112",74.8,NA,NA,11.7
39. Walker,">11,000'",76,80,8.7,9.3,78.4,"5,969",12,NA,NA,8.4
40. West Central Basins,"4,000-5,000'",12,11,0.8,0.6,16.3,"54,090","1,578.50",1.0 ( 3 ),1.0 ( 3 ),0.7
40. West Central Basins,"5,000-6,000'",32,27,2.7,2.4,41.2,"220,500","1,710.20",5.4 ( 3 ),5.3 ( 3 ),2.6
40. West Central Basins,"6,000-7,000'",63,57,6.4,6.6,76.4,"445,953","1,262.20",10.3 ( 8 ),9.5 ( 6 ),7
40. West Central Basins,"7,000-8,000'",87,80,10.5,11,93.4,"478,971",814.3,15.0 ( 3 ),14.9 ( 3 ),12.6
40. West Central Basins,"8,000-9,000'",98,89,13.3,13.8,93.8,"216,602",293.5,NA,NA,15.9
40. West Central Basins,">9,000'",106,96,15.1,15.7,90.5,"36,367",43.4,NA,NA,17.9
